ID_GDO_Well_Name	TOP_MD_hloubka_m	BASE_MD_hloubka_m	Horizon_index	Horizon_nazev	Autor_interpretace	GIS_X	GIS_Y
F_HPz-31/53bis	0	5	Q	Q	Jan Bohadlo	-699478.4423	-958684.9669
F_HPz-31/53bis	5	80	TNw	TNw	Jan Bohadlo	-699478.4423	-958684.9669
F_HPz-31/53bis	80	99.7	TCb2	TCb2	Jan Bohadlo	-699478.4423	-958684.9669
F_HPz-31/53bis	99.7	140	TMw	TMw	Jan Bohadlo	-699478.4423	-958684.9669
F_HPz-32/60	0	5.2	Q	Q	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/60	5.2	95.6	TNw	TNw	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/60	95.6	98.5	TCb2	TCb2	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/60	98.5	116.5	TMw	TMw	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/60	116.5	127.4	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/60	127.4	191	TMw	TMw	Jan Bohadlo	-699680.7549	-959430.9347
F_HPz-32/66	0	28	Q	Q	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-32/66	28	92.7	TNw	TNw	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-32/66	92.7	94.7	TCb2	TCb2	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-32/66	94.7	192	TMw	TMw	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-32/66	192	205	TPw	TPw	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-32/66	205	232	Sx	Sx	Jan Bohadlo	-699965.5072	-960197.7241
F_HPz-33/55	0	3	Q	Q	Jan Bohadlo	-699767.772	-958918.6599
F_HPz-33/55	3	85	TNw	TNw	Jan Bohadlo	-699767.772	-958918.6599
F_HPz-33/55	85	88	TCb2	TCb2	Jan Bohadlo	-699767.772	-958918.6599
F_HPz-35/53	0	5	Q	Q	Jan Bohadlo	-699919.4609	-958674.037
F_HPz-35/53	5	80	TNw	TNw	Jan Bohadlo	-699919.4609	-958674.037
F_HPz-35/53	80	82	TCb2	TCb2	Jan Bohadlo	-699919.4609	-958674.037
F_HPz-36/74	0	17.5	Q	Q	Jan Bohadlo	-700165.4108	-960606.8059
F_HPz-36/74	17.5	61.5	TNw	TNw	Jan Bohadlo	-700165.4108	-960606.8059
F_HPz-36/74	61.5	68	TCb2	TCb2	Jan Bohadlo	-700165.4108	-960606.8059
F_HPz-36/74	68	90	TMw	TMw	Jan Bohadlo	-700165.4108	-960606.8059
F_HPz-37/55	0	0.5	Q	Q	Jan Bohadlo	-700129.3757	-958809.4065
F_HPz-37/55	0.5	81	TNw	TNw	Jan Bohadlo	-700129.3757	-958809.4065
F_HPz-37/55	81	90	TCb2	TCb2	Jan Bohadlo	-700129.3757	-958809.4065
F_HPz-37/55	90	92	TMw	TMw	Jan Bohadlo	-700129.3757	-958809.4065
F_HPz-37/55bis	0	0.5	Q	Q	Jan Bohadlo	-700079.0637	-958803.2781
F_HPz-37/55bis	0.5	78	TNw	TNw	Jan Bohadlo	-700079.0637	-958803.2781
F_HPz-37/55bis	78	80.3	TCb2	TCb2	Jan Bohadlo	-700079.0637	-958803.2781
F_HPz-37/55bis	80.3	81	TMw	TMw	Jan Bohadlo	-700079.0637	-958803.2781
F_HPz-37/59	0	18	Q	Q	Jan Bohadlo	-700206.4203	-959208.9656
F_HPz-37/59	18	50	TNg	TNg	Jan Bohadlo	-700206.4203	-959208.9656
F_HPz-37/59	50	57	TCb3	TCb3	Jan Bohadlo	-700206.4203	-959208.9656
F_HPz-37/59	57	105	TNd	TNd	Jan Bohadlo	-700206.4203	-959208.9656
F_HPz-37/59	105	110	TCb2	TCb2	Jan Bohadlo	-700206.4203	-959208.9656
F_HPz-37/63	0	8	Q	Q	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	8	96	TNw	TNw	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	96	99	TCb2	TCb2	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	99	209	TMw	TMw	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	209	219.8	TPw	TPw	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	219.8	221	TB	TB	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	221	223	TPw	TPw	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63	223	235	Sx	Sx	Jan Bohadlo	-700272.1597	-959721.8801
F_HPz-37/63bis	0	8	Q	Q	Jan Bohadlo	-700260.6112	-959723.431
F_HPz-37/63bis	8	96	TNw	TNw	Jan Bohadlo	-700260.6112	-959723.431
F_HPz-37/63bis	96	99	TCb2	TCb2	Jan Bohadlo	-700260.6112	-959723.431
F_HPz-37/63bis	99	130	TMw	TMw	Jan Bohadlo	-700260.6112	-959723.431
F_HPz-38/73	0	6.2	Q	Q	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-38/73	6.2	90	TNw	TNw	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-38/73	90	96	TCb2	TCb2	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-38/73	96	150	TMw	TMw	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-38/73	150	170	TPw	TPw	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-38/73	170	191	TB	TB	Jan Bohadlo	-700438.8318	-960649.7523
F_HPz-39/53	0	2	Q	Q	Jan Bohadlo	-700312.5877	-958618.5356
F_HPz-39/53	2	73	TNw	TNw	Jan Bohadlo	-700312.5877	-958618.5356
F_HPz-39/53	73	80	TCb2	TCb2	Jan Bohadlo	-700312.5877	-958618.5356
F_HPz-39/61.5	0	9	Q	Q	Jan Bohadlo	-700421.4738	-959492.6741
F_HPz-39/61.5	9	93	TNw	TNw	Jan Bohadlo	-700421.4738	-959492.6741
F_HPz-39/61.5	93	95	TCb2	TCb2	Jan Bohadlo	-700421.4738	-959492.6741
F_HPz-40/68	0	14.5	Q	Q	Jan Bohadlo	-700603.4823	-960093.6735
F_HPz-40/68	14.5	83	TNw	TNw	Jan Bohadlo	-700603.4823	-960093.6735
F_HPz-40/71	0	12	Q	Q	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	12	37	TNg	TNg	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	37	44	TCb3	TCb3	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	44	77	TNd	TNd	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	77	81	TCb2	TCb2	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	81	230.5	TMw	TMw	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/71	230.5	233	TCb1	TCb1	Jan Bohadlo	-700746.3956	-960184.2647
F_HPz-40/75	0	12	Q	Q	Jan Bohadlo	-700752.01	-960770.9553
F_HPz-40/75	12	30	TNw	TNw	Jan Bohadlo	-700752.01	-960770.9553
F_HPz-40/75	30	36	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700752.01	-960770.9553
F_HPz-40/75	36	80	TNw	TNw	Jan Bohadlo	-700752.01	-960770.9553
F_HPz-41/55	0	1.5	Q	Q	Jan Bohadlo	-700546.9818	-958773.6712
F_HPz-41/55	1.5	37	TNg	TNg	Jan Bohadlo	-700546.9818	-958773.6712
F_HPz-41/55	37	38	TCb3	TCb3	Jan Bohadlo	-700546.9818	-958773.6712
F_HPz-41/55	38	88	TNd	TNd	Jan Bohadlo	-700546.9818	-958773.6712
F_HPz-41/55	88	109	TCb2	TCb2	Jan Bohadlo	-700546.9818	-958773.6712
F_HPz-41/59	0	3	Q	Q	Jan Bohadlo	-700619.6216	-959179.5123
F_HPz-41/59	3	93.4	TNw	TNw	Jan Bohadlo	-700619.6216	-959179.5123
F_HPz-41/59	93.4	100	TCb2	TCb2	Jan Bohadlo	-700619.6216	-959179.5123
F_HPz-41/59	100	208	TMw	TMw	Jan Bohadlo	-700619.6216	-959179.5123
F_HPz-41/59	208	210	TCb1	TCb1	Jan Bohadlo	-700619.6216	-959179.5123
F_HPz-43/50.5	0	18	TNg	TNg	Jan Bohadlo	-700653.3229	-958307.1376
F_HPz-43/50.5	18	20	TCb3	TCb3	Jan Bohadlo	-700653.3229	-958307.1376
F_HPz-43/50.5	20	57	TNd	TNd	Jan Bohadlo	-700653.3229	-958307.1376
F_HPz-43/50.5	57	62	TCb2	TCb2	Jan Bohadlo	-700653.3229	-958307.1376
F_HPz-43/53	0	2	Q	Q	Jan Bohadlo	-700656.0851	-958543.9804
F_HPz-43/53	2	24.5	TNg	TNg	Jan Bohadlo	-700656.0851	-958543.9804
F_HPz-43/53	24.5	26.5	TCb3	TCb3	Jan Bohadlo	-700656.0851	-958543.9804
F_HPz-43/53	26.5	73.5	TNd	TNd	Jan Bohadlo	-700656.0851	-958543.9804
F_HPz-43/53	73.5	84	TCb2	TCb2	Jan Bohadlo	-700656.0851	-958543.9804
F_HPz-44/62	0	4	Q	Q	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-44/62	4	37	TNg	TNg	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-44/62	37	39.5	TCb3	TCb3	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-44/62	39.5	68.5	TNd	TNd	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-44/62	68.5	70	TCb2	TCb2	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-44/62	70	80	TMw	TMw	Jan Bohadlo	-700944.3743	-959395.5498
F_HPz-45/53	0	2	Q	Q	Jan Bohadlo	-700893.6261	-958493.4917
F_HPz-45/53	2	15	TNg	TNg	Jan Bohadlo	-700893.6261	-958493.4917
F_HPz-45/53	15	19	TCb3	TCb3	Jan Bohadlo	-700893.6261	-958493.4917
F_HPz-45/53	19	72	TNd	TNd	Jan Bohadlo	-700893.6261	-958493.4917
F_HPz-45/53	72	87	TCb2	TCb2	Jan Bohadlo	-700893.6261	-958493.4917
F_HPz-46/65	0	8	Q	Q	Jan Bohadlo	-701188.2335	-959781.1995
F_HPz-46/65	8	42	TNg	TNg	Jan Bohadlo	-701188.2335	-959781.1995
F_HPz-46/65	42	44	TCb3	TCb3	Jan Bohadlo	-701188.2335	-959781.1995
F_HPz-46/65	44	83.8	TNd	TNd	Jan Bohadlo	-701188.2335	-959781.1995
F_HPz-46/65	83.8	87	TCb2	TCb2	Jan Bohadlo	-701188.2335	-959781.1995
F_HPz-47/52	0	2	Q	Q	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/52	2	4	TNg	TNg	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/52	4	29	TCb3	TCb3	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/52	29	74	TNd	TNd	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/52	74	88	TCb2	TCb2	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/52	88	115	TMw	TMw	Jan Bohadlo	-701079.984	-958341.2627
F_HPz-47/55	0	4	Q	Q	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	4	22	TNg	TNg	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	22	37	TCb3	TCb3	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	37	62	TNd	TNd	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	62	63.15	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	63.15	74	TNd	TNd	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	74	86	TCb2	TCb2	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-47/55	86	126	TMw	TMw	Jan Bohadlo	-701107.2867	-958642.1089
F_HPz-49.5/49	0	6	Q	Q	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49.5/49	6	10.2	TNg	TNg	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49.5/49	10.2	16.7	TCb3	TCb3	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49.5/49	16.7	54	TNd	TNd	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49.5/49	54	61.9	TCb2	TCb2	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49.5/49	61.9	80	TMw	TMw	Jan Bohadlo	-701278.1963	-958020.7613
F_HPz-49/46	0	5.8	Q	Q	Jan Bohadlo	-701171.1508	-957688.4383
F_HPz-49/46	5.8	29	TCb3	TCb3	Jan Bohadlo	-701171.1508	-957688.4383
F_HPz-49/46	29	34	TNd	TNd	Jan Bohadlo	-701171.1508	-957688.4383
F_HPz-49/46	34	50	TCb2	TCb2	Jan Bohadlo	-701171.1508	-957688.4383
F_HPz-49/46	50	86	TMw	TMw	Jan Bohadlo	-701171.1508	-957688.4383
F_HPz-49/73B	0	1.5	Q	Q	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-49/73B	1.5	17.3	TNg	TNg	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-49/73B	17.3	18	TCb3	TCb3	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-49/73B	18	87	TNd	TNd	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-49/73B	87	90	TCb2	TCb2	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-49/73B	90	100	TMw	TMw	Jan Bohadlo	-701427.6965	-960350.2359
F_HPz-51/61A	0	3.5	Q	Q	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-51/61A	3.5	13	TNg	TNg	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-51/61A	13	27.5	TCb3	TCb3	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-51/61A	27.5	81	TNd	TNd	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-51/61A	81	97	TCb2	TCb2	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-51/61A	97	104	TMw	TMw	Jan Bohadlo	-701518.7273	-959234.3586
F_HPz-52/56	0	1.5	Q	Q	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/56	1.5	23	TNg	TNg	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/56	23	35	TCb3	TCb3	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/56	35	63	TNd	TNd	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/56	63	84	TCb2	TCb2	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/56	84	136	TMw	TMw	Jan Bohadlo	-701605.7211	-958638.3088
F_HPz-52/73	0	1	Q	Q	Jan Bohadlo	-701721.0353	-960243.178
F_HPz-52/73	1	96	TNw	TNw	Jan Bohadlo	-701721.0353	-960243.178
F_HPz-52/73	96	137.8	TMw	TMw	Jan Bohadlo	-701721.0353	-960243.178
F_HPz-52/73	137.8	150	TPw	TPw	Jan Bohadlo	-701721.0353	-960243.178
F_HPz-52/73	150	155	Sx	Sx	Jan Bohadlo	-701721.0353	-960243.178
F_HPz-53/51	0	2	Q	Q	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51	2	14	TNg	TNg	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51	14	41	TCb3	TCb3	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51	41	50	TNd	TNd	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51	50	72.5	TCb2	TCb2	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51	72.5	105	TMw	TMw	Jan Bohadlo	-701637.0273	-958216.1138
F_HPz-53/51bis	0	1.8	Q	Q	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis	1.8	8	TNg	TNg	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis	8	26	TCb3	TCb3	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis	26	32	TNd	TNd	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis	32	69	TCb2	TCb2	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis	69	104	TMw	TMw	Jan Bohadlo	-701663.6951	-958075.4123
F_HPz-53/51bis1	0	2	Q	Q	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/51bis1	2	14	TNg	TNg	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/51bis1	14	23	TCb3	TCb3	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/51bis1	23	30	TNd	TNd	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/51bis1	30	68.5	TCb2	TCb2	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/51bis1	68.5	99	TMw	TMw	Jan Bohadlo	-701660.4906	-958075.9285
F_HPz-53/62	0	3	Q	Q	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	3	27	TNg	TNg	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	27	32.7	TCb3	TCb3	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	32.7	75.1	TNd	TNd	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	75.1	93.1	TCb2	TCb2	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	93.1	168.4	TMw	TMw	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	168.4	180.8	TCb1	TCb1	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	180.8	185	TPw	TPw	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	185	187	TB	TB	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	187	187.7	TPw	TPw	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	187.7	188.4	TB	TB	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	188.4	196.5	TPw	TPw	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	196.5	198.7	TB	TB	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-53/62	198.7	204	Sx	Sx	Jan Bohadlo	-701868.2583	-959242.128
F_HPz-56/54	0	4	Q	Q	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	4	18	TNg	TNg	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	18	40	TCb3	TCb3	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	40	51	TNd	TNd	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	51	63	TCb2	TCb2	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	63	119.7	TMw	TMw	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	119.7	122.5	TCb1	TCb1	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	122.5	123.5	TPw	TPw	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	123.5	132.5	TB	TB	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	132.5	172.5	TPw	TPw	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-56/54	172.5	173	Sx	Sx	Jan Bohadlo	-702000.8234	-958445.577
F_HPz-58/72A	0	6.5	Q	Q	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	6.5	8	TNg	TNg	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	8	30	TCb3	TCb3	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	30	30.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	30.5	39.5	TCb3	TCb3	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	39.5	61	TNd	TNd	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	61	80.5	TCb2	TCb2	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-58/72A	80.5	106	TMw	TMw	Jan Bohadlo	-702386.4799	-960070.7626
F_HPz-67	0	7.5	Q	Q	Jan Bohadlo	-700680.4813	-957736.2271
F_HPz-67	7.5	9.5	TNg	TNg	Jan Bohadlo	-700680.4813	-957736.2271
F_HPz-67	9.5	13.5	TCb3	TCb3	Jan Bohadlo	-700680.4813	-957736.2271
F_HPz-67	13.5	26.5	TNd	TNd	Jan Bohadlo	-700680.4813	-957736.2271
F_HPz-67	26.5	30	TCb2	TCb2	Jan Bohadlo	-700680.4813	-957736.2271
F_HPz-68	0	5	Q	Q	Jan Bohadlo	-700585.613	-957749.5946
F_HPz-68	5	6	TNg	TNg	Jan Bohadlo	-700585.613	-957749.5946
F_HPz-68	6	7	TCb3	TCb3	Jan Bohadlo	-700585.613	-957749.5946
F_HPz-68	7	12	TNd	TNd	Jan Bohadlo	-700585.613	-957749.5946
F_HPz-69	0	4.5	Q	Q	Jan Bohadlo	-700657.0916	-957956.0051
F_HPz-69	4.5	12	TNg	TNg	Jan Bohadlo	-700657.0916	-957956.0051
F_HPz-69	12	16	TCb3	TCb3	Jan Bohadlo	-700657.0916	-957956.0051
F_HPz-69	16	32	TNd	TNd	Jan Bohadlo	-700657.0916	-957956.0051
F_HPz-69	32	35	TCb2	TCb2	Jan Bohadlo	-700657.0916	-957956.0051
F_HPz-7/65	0	33	Q	Q	Jan Bohadlo	-697338.175	-960306.659
F_HPz-7/65	33	50	TNw	TNw	Jan Bohadlo	-697338.175	-960306.659
F_HPz-7/65	50	67	TMw	TMw	Jan Bohadlo	-697338.175	-960306.659
F_HPz-7/65	67	78	TPw	TPw	Jan Bohadlo	-697338.175	-960306.659
F_HPz-7/65	78	80	Sx	Sx	Jan Bohadlo	-697338.175	-960306.659
F_HPz-70	0	2	Q	Q	Jan Bohadlo	-700580.0059	-958000.8498
F_HPz-70	2	6	TNg	TNg	Jan Bohadlo	-700580.0059	-958000.8498
F_HPz-70	6	10	TCb3	TCb3	Jan Bohadlo	-700580.0059	-958000.8498
F_HPz-70	10	15	TNd	TNd	Jan Bohadlo	-700580.0059	-958000.8498
F_HPz-I	0	3.5	Q	Q	Jan Bohadlo	-701035.9258	-958076.7874
F_HPz-I	3.5	6.5	TNg	TNg	Jan Bohadlo	-701035.9258	-958076.7874
F_HPz-I	6.5	12.5	TCb3	TCb3	Jan Bohadlo	-701035.9258	-958076.7874
F_HPz-I	12.5	56	TNd	TNd	Jan Bohadlo	-701035.9258	-958076.7874
F_HPz-I	56	60	TCb2	TCb2	Jan Bohadlo	-701035.9258	-958076.7874
F_HPz-II	0	3.5	Q	Q	Jan Bohadlo	-700844.09	-958774.7849
F_HPz-II	3.5	32	TNg	TNg	Jan Bohadlo	-700844.09	-958774.7849
F_HPz-II	32	36	TCb3	TCb3	Jan Bohadlo	-700844.09	-958774.7849
F_HPz-II	36	62	TNd	TNd	Jan Bohadlo	-700844.09	-958774.7849
F_HPz-IV	0	3.5	Q	Q	Jan Bohadlo	-699976.4338	-959060.3724
F_HPz-IV	3.5	80	TNw	TNw	Jan Bohadlo	-699976.4338	-959060.3724
F_HPz-IX	0	4.5	Q	Q	Jan Bohadlo	-699379.0181	-959164.1742
F_HPz-IX	4.5	36	TNg	TNg	Jan Bohadlo	-699379.0181	-959164.1742
F_HPz-IX	36	38	TCb3	TCb3	Jan Bohadlo	-699379.0181	-959164.1742
F_HPz-IX	38	87	TNd	TNd	Jan Bohadlo	-699379.0181	-959164.1742
F_HPz-IX	87	100	TCb2	TCb2	Jan Bohadlo	-699379.0181	-959164.1742
F_HPz-V	0	17.5	Q	Q	Jan Bohadlo	-700054.6124	-959815.0549
F_HPz-V	17.5	70	TNw	TNw	Jan Bohadlo	-700054.6124	-959815.0549
F_HPz-VII	0	7	Q	Q	Jan Bohadlo	-699467.3869	-959642.6963
F_HPz-VII	7	78	TNw	TNw	Jan Bohadlo	-699467.3869	-959642.6963
F_HPzF-11	0	7.5	TNw	TNw	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11	7.5	24.5	TCb2	TCb2	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11	24.5	74.5	TMw	TMw	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11	74.5	75.5	TCb1	TCb1	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11	75.5	78	TPw	TPw	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11	78	95	Sx	Sx	Jan Bohadlo	-700490.9727	-957857.6571
F_HPzF-11bis	0	9	TNg	TNg	Jan Bohadlo	-700517.004	-957946.9613
F_HPzF-11bis	9	21	TCb3	TCb3	Jan Bohadlo	-700517.004	-957946.9613
F_HPzF-11bis	21	36.7	TNd	TNd	Jan Bohadlo	-700517.004	-957946.9613
F_HPzF-11bis	36.7	56.3	TCb2	TCb2	Jan Bohadlo	-700517.004	-957946.9613
F_HPzF-11bis	56.3	90	TMw	TMw	Jan Bohadlo	-700517.004	-957946.9613
F_HPzM-12	0	1.2	Q	Q	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12	1.2	19.6	TNg	TNg	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12	19.6	23.5	TCb3	TCb3	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12	23.5	35.7	TNd	TNd	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12	35.7	39.6	TCb2	TCb2	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12	39.6	80	TMw	TMw	Jan Bohadlo	-694524.2037	-958813.2454
F_HPzM-12bis	0	2	Q	Q	Jan Bohadlo	-694775.3007	-958830.0541
F_HPzM-12bis	2	24	TNg	TNg	Jan Bohadlo	-694775.3007	-958830.0541
F_HPzM-12bis	24	38	TCb3	TCb3	Jan Bohadlo	-694775.3007	-958830.0541
F_HPzM-12bis	38	46.2	TNd	TNd	Jan Bohadlo	-694775.3007	-958830.0541
F_HPzM-12bis	46.2	55.4	TCb2	TCb2	Jan Bohadlo	-694775.3007	-958830.0541
F_HPzM-12bis	55.4	90	TMw	TMw	Jan Bohadlo	-694775.3007	-958830.0541
F_HS-254	0	6	Q	Q	Jan Bohadlo	-697098.2296	-958146.0058
F_HS-254	6	205	TNw	TNw	Jan Bohadlo	-697098.2296	-958146.0058
F_HS-255	0	4	Q	Q	Jan Bohadlo	-697194.527	-958110.6043
F_HS-255	4	46	TNg	TNg	Jan Bohadlo	-697194.527	-958110.6043
F_HS-255	46	51	TCb3	TCb3	Jan Bohadlo	-697194.527	-958110.6043
F_HS-255	51	163	TNd	TNd	Jan Bohadlo	-697194.527	-958110.6043
F_HS-257	0	2	Q	Q	Jan Bohadlo	-696878.9674	-958155.4357
F_HS-257	2	188	TNw	TNw	Jan Bohadlo	-696878.9674	-958155.4357
F_HS-257bis	0	3	Q	Q	Jan Bohadlo	-696877.7168	-958167.2562
F_HS-257bis	3	52	TNg	TNg	Jan Bohadlo	-696877.7168	-958167.2562
F_HS-257bis	52	61	TCb3	TCb3	Jan Bohadlo	-696877.7168	-958167.2562
F_HS-257bis	61	192	TNd	TNd	Jan Bohadlo	-696877.7168	-958167.2562
F_HS-258	0	7	Q	Q	Jan Bohadlo	-697187.3021	-958245.4485
F_HS-258	7	209	TNw	TNw	Jan Bohadlo	-697187.3021	-958245.4485
F_HS-259	0	4	Q	Q	Jan Bohadlo	-697052.4523	-958323.6134
F_HS-259	4	56	TNg	TNg	Jan Bohadlo	-697052.4523	-958323.6134
F_HS-259	56	58	TCb3	TCb3	Jan Bohadlo	-697052.4523	-958323.6134
F_HS-259	58	209	TNd	TNd	Jan Bohadlo	-697052.4523	-958323.6134
F_HS-260	0	3	Q	Q	Jan Bohadlo	-697419.4462	-958135.4525
